Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000166508	MCM7	-2.841	-0.186
ENSG00000176101	SSNA1	-2.192	-0.186
ENSG00000170004	CHD3	-2.166	-0.186
ENSG00000152082	MZT2B	-2.016	-0.187
ENSG00000103197	TSC2	-2.378	-0.187
ENSG00000123505	AMD1	-2.875	-0.187
ENSG00000107185	RGP1	-1.901	-0.187
ENSG00000129055	ANAPC13	-2.176	-0.188
ENSG00000157020	SEC13	-3.030	-0.188
ENSG00000131876	SNRPA1	-2.576	-0.188
ENSG00000138081	FBXO11	-1.818	-0.189
ENSG00000166889	PATL1	-2.423	-0.189
ENSG00000111605	CPSF6	-3.430	-0.190
ENSG00000170522	ELOVL6	-1.720	-0.190
ENSG00000149499	EML3	-3.218	-0.190
ENSG00000161999	JMJD8	-2.081	-0.190
ENSG00000197150	ABCB8	-2.338	-0.191
ENSG00000173120	KDM2A	-2.335	-0.191
ENSG00000213719	CLIC1	-3.227	-0.191
ENSG00000110108	TMEM109	-3.481	-0.191
ENSG00000104331	IMPAD1	-2.307	-0.191
ENSG00000023734	STRAP	-3.279	-0.191
ENSG00000104472	CHRAC1	-2.715	-0.192
ENSG00000100030	MAPK1	-2.845	-0.192
ENSG00000157954	WIPI2	-3.332	-0.192
ENSG00000230124	ACBD6	-2.638	-0.192
ENSG00000090273	NUDC	-3.477	-0.193
ENSG00000167553	TUBA1C	-2.986	-0.193
ENSG00000149782	PLCB3	-2.897	-0.193
ENSG00000101224	CDC25B	-2.608	-0.193
ENSG00000164466	SFXN1	-3.608	-0.193
ENSG00000149925	ALDOA	-3.542	-0.193
ENSG00000119689	DLST	-3.530	-0.194
ENSG00000131467	PSME3	-3.172	-0.194
ENSG00000142733	MAP3K6	-2.205	-0.195
ENSG00000137700	SLC37A4	-2.138	-0.195
ENSG00000105281	SLC1A5	-3.156	-0.196
ENSG00000170854	MINA	-3.233	-0.196
ENSG00000139697	SBNO1	-2.242	-0.196
ENSG00000205352	PRR13	-2.081	-0.196
ENSG00000141568	FOXK2	-2.860	-0.196
ENSG00000175550	DRAP1	-2.237	-0.196
ENSG00000060491	OGFR	-2.117	-0.196
ENSG00000136840	ST6GALNAC4	-1.551	-0.197
ENSG00000175931	UBE2O	-1.821	-0.197
ENSG00000035681	NSMAF	-2.599	-0.197
ENSG00000067704	IARS2	-3.557	-0.198
ENSG00000145247	OCIAD2	-3.043	-0.198
ENSG00000101997	CCDC22	-1.614	-0.198
ENSG00000167004	PDIA3	-3.572	-0.198
ENSG00000173418	NAA20	-3.351	-0.198
ENSG00000132471	WBP2	-2.962	-0.198
ENSG00000157911	PEX10	-2.005	-0.199
ENSG00000101558	VAPA	-3.683	-0.199
ENSG00000116809	ZBTB17	-1.599	-0.199
ENSG00000156026	MCU	-1.718	-0.200
ENSG00000006194	ZNF263	-2.537	-0.200
ENSG00000058272	PPP1R12A	-2.071	-0.200
ENSG00000100418	DESI1	-3.841	-0.200
ENSG00000187555	USP7	-2.230	-0.200
ENSG00000197265	GTF2E2	-2.977	-0.200
ENSG00000130803	ZNF317	-2.408	-0.201
ENSG00000170265	ZNF282	-3.788	-0.201
ENSG00000121774	KHDRBS1	-3.324	-0.201
ENSG00000100109	TFIP11	-2.111	-0.201
ENSG00000136908	DPM2	-1.623	-0.201
ENSG00000148841	ITPRIP	-1.924	-0.202
ENSG00000254598	CSNK2A3	-1.929	-0.202
ENSG00000116237	ICMT	-3.140	-0.202
ENSG00000225663	MCRIP1	-1.991	-0.203
ENSG00000105698	USF2	-3.094	-0.203
ENSG00000170571	EMB	-2.083	-0.203
ENSG00000198055	GRK6	-2.865	-0.203
ENSG00000101158	NELFCD	-3.646	-0.203
ENSG00000214655	ZSWIM8	-2.291	-0.204
ENSG00000168256	NKIRAS2	-3.230	-0.204
ENSG00000143499	SMYD2	-3.990	-0.204
ENSG00000172336	POP7	-1.789	-0.204
ENSG00000184436	THAP7	-1.776	-0.205
ENSG00000124486	USP9X	-2.876	-0.205
ENSG00000011243	AKAP8L	-3.312	-0.205
ENSG00000162384	C1orf123	-1.997	-0.205
ENSG00000182944	EWSR1	-4.364	-0.205
ENSG00000171720	HDAC3	-4.265	-0.206
ENSG00000117868	ESYT2	-3.234	-0.206
ENSG00000132604	TERF2	-2.186	-0.207
ENSG00000159176	CSRP1	-3.670	-0.207
ENSG00000164182	NDUFAF2	-1.922	-0.207
ENSG00000120733	KDM3B	-2.562	-0.207
ENSG00000157916	RER1	-3.429	-0.207
ENSG00000175220	ARHGAP1	-3.724	-0.207
ENSG00000124228	DDX27	-3.358	-0.207
ENSG00000103152	MPG	-2.863	-0.208
ENSG00000104388	RAB2A	-3.349	-0.208
ENSG00000127824	TUBA4A	-3.539	-0.208
ENSG00000142039	CCDC97	-2.207	-0.208
ENSG00000171223	JUNB	-3.133	-0.208
ENSG00000239306	RBM14	-2.460	-0.208
ENSG00000168090	COPS6	-3.111	-0.208
ENSG00000104960	PTOV1	-3.757	-0.209
ENSG00000076003	MCM6	-1.965	-0.209
ENSG00000117395	EBNA1BP2	-3.792	-0.209
ENSG00000141971	MVB12A	-2.542	-0.209
ENSG00000160007	ARHGAP35	-1.800	-0.209
ENSG00000204560	DHX16	-3.251	-0.209
ENSG00000204387	C6orf48	-2.838	-0.209
ENSG00000126391	FRMD8	-2.903	-0.209
ENSG00000157637	SLC38A10	-1.970	-0.210
ENSG00000196998	WDR45	-2.813	-0.210
ENSG00000181222	POLR2A	-2.943	-0.210
ENSG00000121864	ZNF639	-1.573	-0.211
ENSG00000139514	SLC7A1	-1.787	-0.211
ENSG00000184203	PPP1R2	-2.053	-0.211
ENSG00000008838	MED24	-3.173	-0.211
ENSG00000119574	ZBTB45	-1.563	-0.212
ENSG00000151576	QTRT2	-1.757	-0.212
ENSG00000085377	PREP	-4.054	-0.212
ENSG00000106484	MEST	-3.006	-0.213
ENSG00000102531	FNDC3A	-3.245	-0.213
ENSG00000105258	POLR2I	-1.709	-0.213
ENSG00000225697	SLC26A6	-2.562	-0.213
ENSG00000067955	CBFB	-2.260	-0.213
ENSG00000204574	ABCF1	-4.355	-0.213
ENSG00000116062	MSH6	-3.148	-0.213
ENSG00000163191	S100A11	-4.367	-0.214
ENSG00000103353	UBFD1	-2.779	-0.214
ENSG00000197386	HTT	-1.819	-0.214
ENSG00000134333	LDHA	-4.210	-0.215
ENSG00000064115	TM7SF3	-3.931	-0.215
ENSG00000106330	MOSPD3	-2.447	-0.215
ENSG00000085978	ATG16L1	-2.013	-0.215
ENSG00000103275	UBE2I	-3.531	-0.216
ENSG00000177951	BET1L	-4.312	-0.216
ENSG00000100330	MTMR3	-1.866	-0.216
ENSG00000105176	URI1	-3.970	-0.216
ENSG00000125971	DYNLRB1	-4.053	-0.216
ENSG00000178149	DALRD3	-2.501	-0.217
ENSG00000143157	POGK	-2.814	-0.217
ENSG00000104522	TSTA3	-3.462	-0.217
ENSG00000117899	MESDC2	-3.481	-0.217
ENSG00000176953	NFATC2IP	-2.351	-0.218
ENSG00000142409	ZNF787	-1.538	-0.218
ENSG00000137168	PPIL1	-2.087	-0.218
ENSG00000151665	PIGF	-1.553	-0.218
ENSG00000087074	PPP1R15A	-1.995	-0.218
ENSG00000100441	KHNYN	-2.417	-0.218
ENSG00000024422	EHD2	-4.043	-0.219
ENSG00000125970	RALY	-3.403	-0.219
ENSG00000033627	ATP6V0A1	-2.674	-0.219
ENSG00000105732	ZNF574	-2.632	-0.219
ENSG00000160310	PRMT2	-3.937	-0.219
ENSG00000106636	YKT6	-4.920	-0.219
ENSG00000247315	ZCCHC3	-2.491	-0.220
ENSG00000100811	YY1	-3.105	-0.220
ENSG00000241258	CRCP	-4.237	-0.220
ENSG00000104765	BNIP3L	-3.721	-0.221
ENSG00000148498	PARD3	-3.230	-0.222
ENSG00000140995	DEF8	-2.800	-0.222
ENSG00000119396	RAB14	-3.824	-0.222
ENSG00000143753	DEGS1	-4.480	-0.222
ENSG00000153774	CFDP1	-2.968	-0.222
ENSG00000253729	PRKDC	-2.155	-0.223
ENSG00000173486	FKBP2	-2.384	-0.223
ENSG00000141034	GID4	-2.205	-0.223
ENSG00000064545	TMEM161A	-2.748	-0.223
ENSG00000173744	AGFG1	-3.279	-0.223
ENSG00000078061	ARAF	-3.462	-0.223
ENSG00000184787	UBE2G2	-2.546	-0.223
ENSG00000176623	RMDN1	-4.187	-0.224
ENSG00000139926	FRMD6	-4.117	-0.224
ENSG00000131724	IL13RA1	-2.725	-0.224
ENSG00000160948	VPS28	-4.302	-0.225
ENSG00000178761	FAM219B	-3.415	-0.225
ENSG00000109065	NAT9	-2.857	-0.225
ENSG00000158604	TMED4	-4.074	-0.225
ENSG00000157259	GATAD1	-3.305	-0.226
ENSG00000197746	PSAP	-5.407	-0.226
ENSG00000065978	YBX1	-4.289	-0.226
ENSG00000131408	NR1H2	-4.639	-0.226
ENSG00000137802	MAPKBP1	-1.849	-0.226
ENSG00000100600	LGMN	-2.083	-0.227
ENSG00000048140	TSPAN17	-4.288	-0.227
ENSG00000109519	GRPEL1	-3.031	-0.227
ENSG00000129480	DTD2	-1.608	-0.228
ENSG00000176978	DPP7	-3.802	-0.228
ENSG00000166170	BAG5	-2.424	-0.229
ENSG00000139546	TARBP2	-2.504	-0.229
ENSG00000162413	KLHL21	-3.472	-0.230
ENSG00000119326	CTNNAL1	-3.206	-0.230
ENSG00000120910	PPP3CC	-2.590	-0.230
ENSG00000101266	CSNK2A1	-5.560	-0.230
ENSG00000132591	ERAL1	-3.768	-0.230
ENSG00000146834	MEPCE	-3.809	-0.230
ENSG00000173786	CNP	-3.746	-0.230
ENSG00000126749	EMG1	-2.501	-0.231
ENSG00000141580	WDR45B	-4.827	-0.231
ENSG00000124587	PEX6	-2.877	-0.231
ENSG00000119280	C1orf198	-2.447	-0.231
ENSG00000186432	KPNA4	-3.714	-0.231
ENSG00000164649	CDCA7L	-3.662	-0.231
ENSG00000103495	MAZ	-5.460	-0.231
ENSG00000111266	DUSP16	-2.494	-0.232
ENSG00000168066	SF1	-4.740	-0.232
ENSG00000105669	COPE	-3.907	-0.232
ENSG00000070159	PTPN3	-3.191	-0.233
ENSG00000103111	MON1B	-3.133	-0.233
ENSG00000153989	NUS1	-1.837	-0.233
ENSG00000106268	NUDT1	-1.636	-0.233
ENSG00000132004	FBXW9	-2.459	-0.233
ENSG00000100982	PCIF1	-2.768	-0.233
ENSG00000127054	CPSF3L	-3.999	-0.234
ENSG00000136699	SMPD4	-4.272	-0.234
ENSG00000164695	CHMP4C	-3.175	-0.234
ENSG00000148335	NTMT1	-2.740	-0.235
ENSG00000101407	TTI1	-3.258	-0.235
ENSG00000198700	IPO9	-3.768	-0.235
ENSG00000136877	FPGS	-4.023	-0.235
ENSG00000180370	PAK2	-3.294	-0.236
ENSG00000124731	TREM1	-1.935	-0.236
ENSG00000104852	SNRNP70	-4.046	-0.236
ENSG00000042753	AP2S1	-3.335	-0.236
ENSG00000135452	TSPAN31	-2.765	-0.236
ENSG00000060138	YBX3	-5.855	-0.236
ENSG00000099203	TMED1	-2.924	-0.236
ENSG00000088832	FKBP1A	-4.747	-0.236
ENSG00000254635	WAC-AS1	-2.101	-0.236
ENSG00000132024	CC2D1A	-3.640	-0.236
ENSG00000081760	AACS	-3.423	-0.237
ENSG00000157538	DSCR3	-4.120	-0.237
ENSG00000087884	AAMDC	-1.976	-0.237
ENSG00000119929	CUTC	-1.864	-0.237
ENSG00000164024	METAP1	-4.549	-0.237
ENSG00000175606	TMEM70	-2.169	-0.238
ENSG00000100281	HMGXB4	-2.791	-0.238
ENSG00000185085	INTS5	-3.553	-0.238
ENSG00000054148	PHPT1	-2.917	-0.238
ENSG00000278259	MYO19	-3.798	-0.238
ENSG00000176915	ANKLE2	-3.936	-0.238
ENSG00000163558	PRKCI	-4.414	-0.239
ENSG00000070501	POLB	-2.509	-0.239
ENSG00000072803	FBXW11	-3.078	-0.240
ENSG00000105568	PPP2R1A	-5.979	-0.240
ENSG00000178252	WDR6	-3.904	-0.240
ENSG00000112237	CCNC	-3.299	-0.240
ENSG00000005100	DHX33	-2.385	-0.240
ENSG00000071127	WDR1	-6.331	-0.241
ENSG00000187957	DNER	-5.511	-0.241
ENSG00000179041	RRS1	-3.617	-0.241
ENSG00000184014	DENND5A	-3.187	-0.242
ENSG00000116198	CEP104	-3.424	-0.242
ENSG00000010292	NCAPD2	-4.751	-0.242
ENSG00000179335	CLK3	-2.931	-0.242
ENSG00000281649	EBLN3P	-3.322	-0.243
ENSG00000126247	CAPNS1	-5.110	-0.243
ENSG00000140464	PML	-3.190	-0.243
ENSG00000166579	NDEL1	-4.270	-0.243
ENSG00000110080	ST3GAL4	-3.854	-0.243
ENSG00000144028	SNRNP200	-4.472	-0.243
ENSG00000143493	INTS7	-3.810	-0.243
ENSG00000130725	UBE2M	-5.132	-0.243
ENSG00000174231	PRPF8	-4.070	-0.244
ENSG00000176946	THAP4	-4.980	-0.244
ENSG00000115419	GLS	-3.497	-0.244
ENSG00000163795	ZNF513	-1.580	-0.244
ENSG00000020426	MNAT1	-1.759	-0.244
ENSG00000238227	C9orf69	-2.964	-0.244
ENSG00000169738	DCXR	-1.912	-0.245
ENSG00000168439	STIP1	-5.651	-0.245
ENSG00000069966	GNB5	-4.597	-0.245
ENSG00000138363	ATIC	-4.810	-0.245
ENSG00000064490	RFXANK	-4.234	-0.245
ENSG00000103550	KNOP1	-4.044	-0.245
ENSG00000198176	TFDP1	-5.527	-0.246
ENSG00000011275	RNF216	-3.516	-0.246
ENSG00000099995	SF3A1	-5.218	-0.246
ENSG00000171453	POLR1C	-2.570	-0.246
ENSG00000114302	PRKAR2A	-4.644	-0.246
ENSG00000108468	CBX1	-4.857	-0.246
ENSG00000166228	PCBD1	-2.968	-0.246
ENSG00000065618	COL17A1	-3.534	-0.246
ENSG00000169692	AGPAT2	-3.264	-0.246
ENSG00000136986	DERL1	-5.918	-0.246
ENSG00000178078	STAP2	-2.755	-0.246
ENSG00000175573	C11orf68	-2.449	-0.246
ENSG00000242612	DECR2	-2.300	-0.247
ENSG00000127952	STYXL1	-3.245	-0.247
ENSG00000130723	PRRC2B	-2.353	-0.248
ENSG00000160633	SAFB	-5.131	-0.248
ENSG00000143258	USP21	-2.577	-0.248
ENSG00000140943	MBTPS1	-4.136	-0.248
ENSG00000141425	RPRD1A	-4.938	-0.249
ENSG00000184897	H1FX	-3.003	-0.249
ENSG00000196576	PLXNB2	-3.178	-0.249
ENSG00000148908	RGS10	-3.093	-0.249
ENSG00000169919	GUSB	-3.466	-0.249
ENSG00000136444	RSAD1	-3.398	-0.249
ENSG00000178951	ZBTB7A	-3.420	-0.250
ENSG00000151327	FAM177A1	-4.192	-0.250
ENSG00000205544	TMEM256	-2.134	-0.250
ENSG00000022840	RNF10	-5.178	-0.250
ENSG00000130382	MLLT1	-4.169	-0.250
ENSG00000085982	USP40	-3.063	-0.251
ENSG00000167114	SLC27A4	-2.912	-0.251
ENSG00000162298	SYVN1	-2.720	-0.252
ENSG00000213722	DDAH2	-1.777	-0.252
ENSG00000158552	ZFAND2B	-2.587	-0.252
ENSG00000224870	RP4-758J18.2	-1.554	-0.252
ENSG00000053501	USE1	-2.124	-0.252
ENSG00000159346	ADIPOR1	-6.402	-0.253
ENSG00000111328	CDK2AP1	-4.757	-0.253
ENSG00000047849	MAP4	-5.240	-0.253
ENSG00000134684	YARS	-4.682	-0.253
ENSG00000153406	NMRAL1	-3.426	-0.253
ENSG00000171314	PGAM1	-5.249	-0.253
ENSG00000007080	CCDC124	-2.577	-0.253
ENSG00000071889	FAM3A	-3.546	-0.254
ENSG00000124145	SDC4	-5.061	-0.254
ENSG00000197324	LRP10	-4.160	-0.254
ENSG00000116863	ADPRHL2	-2.251	-0.255
ENSG00000161526	SAP30BP	-5.304	-0.255
ENSG00000139641	ESYT1	-4.525	-0.255
ENSG00000125458	NT5C	-2.160	-0.255
ENSG00000196591	HDAC2	-5.617	-0.255
ENSG00000119537	KDSR	-4.472	-0.255
ENSG00000132603	NIP7	-5.307	-0.255
ENSG00000152102	FAM168B	-5.010	-0.255
ENSG00000179115	FARSA	-5.377	-0.256
ENSG00000157593	SLC35B2	-5.075	-0.256
ENSG00000182872	RBM10	-4.417	-0.256
ENSG00000100612	DHRS7	-5.567	-0.256
ENSG00000185567	AHNAK2	-1.703	-0.256
ENSG00000133026	MYH10	-3.668	-0.256
ENSG00000077235	GTF3C1	-3.656	-0.256
ENSG00000107937	GTPBP4	-4.663	-0.256
ENSG00000140650	PMM2	-2.972	-0.256
ENSG00000136807	CDK9	-4.524	-0.257
ENSG00000132670	PTPRA	-4.323	-0.257
ENSG00000129245	FXR2	-3.972	-0.257
ENSG00000169972	PUSL1	-2.658	-0.257
ENSG00000116670	MAD2L2	-2.999	-0.257
ENSG00000167461	RAB8A	-5.851	-0.258
ENSG00000077549	CAPZB	-6.391	-0.258
ENSG00000186063	AIDA	-4.082	-0.259
ENSG00000185298	CCDC137	-3.103	-0.259
ENSG00000066651	TRMT11	-1.591	-0.259
ENSG00000160131	VMA21	-3.158	-0.259
ENSG00000104964	AES	-5.685	-0.259
ENSG00000113758	DBN1	-5.264	-0.259
ENSG00000115756	HPCAL1	-3.983	-0.259
ENSG00000128272	ATF4	-6.858	-0.259
ENSG00000148341	SH3GLB2	-3.026	-0.260
ENSG00000064419	TNPO3	-5.958	-0.260
ENSG00000061936	SFSWAP	-4.404	-0.260
ENSG00000137656	BUD13	-3.164	-0.260
ENSG00000224861	YBX1P1	-2.065	-0.260
ENSG00000136738	STAM	-3.525	-0.261
ENSG00000142208	AKT1	-6.105	-0.261
ENSG00000166925	TSC22D4	-4.329	-0.261
ENSG00000125818	PSMF1	-6.590	-0.261
ENSG00000010404	IDS	-2.596	-0.261
ENSG00000131165	CHMP1A	-4.568	-0.262
ENSG00000132612	VPS4A	-4.129	-0.262
ENSG00000237264	FTH1P11	-2.339	-0.262
ENSG00000125952	MAX	-4.858	-0.262
ENSG00000177879	AP3S1	-5.000	-0.262
ENSG00000104856	RELB	-2.804	-0.262
ENSG00000173457	PPP1R14B	-5.272	-0.263
ENSG00000163378	EOGT	-3.005	-0.263
ENSG00000125485	DDX31	-2.559	-0.263
ENSG00000101361	NOP56	-5.053	-0.264
ENSG00000099899	TRMT2A	-2.651	-0.264
ENSG00000134996	OSTF1	-2.876	-0.264
ENSG00000189171	S100A13	-5.246	-0.264
ENSG00000132361	CLUH	-3.511	-0.264
ENSG00000082212	ME2	-4.185	-0.264
ENSG00000128245	YWHAH	-6.332	-0.264
ENSG00000228300	C19orf24	-4.951	-0.264
ENSG00000104872	PIH1D1	-5.307	-0.265
ENSG00000106290	TAF6	-3.609	-0.265
ENSG00000014919	COX15	-3.207	-0.265
ENSG00000197157	SND1	-7.336	-0.265
ENSG00000166197	NOLC1	-5.695	-0.266
ENSG00000176393	RNPEP	-6.024	-0.266
ENSG00000100934	SEC23A	-5.047	-0.266
ENSG00000244187	TMEM141	-3.192	-0.267
ENSG00000067225	PKM	-6.722	-0.268
ENSG00000130165	ELOF1	-3.717	-0.268
ENSG00000168906	MAT2A	-5.146	-0.268
ENSG00000137822	TUBGCP4	-3.875	-0.268
ENSG00000141076	UTP4	-4.750	-0.268
ENSG00000232024	LSM12P1	-1.909	-0.269
ENSG00000068001	HYAL2	-3.347	-0.269
ENSG00000086758	HUWE1	-2.500	-0.269
ENSG00000105323	HNRNPUL1	-6.496	-0.270
ENSG00000164828	SUN1	-4.682	-0.271
ENSG00000135404	CD63	-6.474	-0.272
ENSG00000136280	CCM2	-5.831	-0.272
ENSG00000197858	GPAA1	-4.921	-0.272
ENSG00000143368	SF3B4	-6.231	-0.272
ENSG00000164077	MON1A	-2.631	-0.273
ENSG00000090530	P3H2	-5.053	-0.273
ENSG00000105438	KDELR1	-6.698	-0.273
ENSG00000150938	CRIM1	-3.458	-0.274
ENSG00000079462	PAFAH1B3	-4.726	-0.274
ENSG00000156469	MTERF3	-2.459	-0.274
ENSG00000214706	IFRD2	-4.983	-0.274
ENSG00000162851	TFB2M	-5.557	-0.274
ENSG00000083312	TNPO1	-5.514	-0.275
ENSG00000100226	GTPBP1	-3.853	-0.275
ENSG00000130311	DDA1	-5.951	-0.275
ENSG00000158042	MRPL17	-4.340	-0.275
ENSG00000103415	HMOX2	-5.723	-0.276
ENSG00000179051	RCC2	-6.098	-0.276
ENSG00000112658	SRF	-3.032	-0.276
ENSG00000179950	PUF60	-6.472	-0.276
ENSG00000143862	ARL8A	-4.321	-0.276
ENSG00000037757	MRI1	-3.497	-0.276
ENSG00000100325	ASCC2	-4.274	-0.277
ENSG00000139405	RITA1	-3.578	-0.277
ENSG00000139637	C12orf10	-4.473	-0.277
ENSG00000128908	INO80	-4.231	-0.277
ENSG00000166326	TRIM44	-4.803	-0.277
ENSG00000136273	HUS1	-2.103	-0.277
ENSG00000140829	DHX38	-4.391	-0.277
ENSG00000171307	ZDHHC16	-4.211	-0.277
ENSG00000014216	CAPN1	-6.526	-0.277
ENSG00000055070	SZRD1	-7.473	-0.278
ENSG00000180398	MCFD2	-5.570	-0.278
ENSG00000068120	COASY	-4.405	-0.278
ENSG00000104976	SNAPC2	-4.242	-0.278
ENSG00000102900	NUP93	-3.898	-0.278
ENSG00000204227	RING1	-2.524	-0.279
ENSG00000100605	ITPK1	-6.233	-0.279
ENSG00000130175	PRKCSH	-6.549	-0.279
ENSG00000197102	DYNC1H1	-2.982	-0.279
ENSG00000174276	ZNHIT2	-1.906	-0.279
ENSG00000110931	CAMKK2	-5.329	-0.279
ENSG00000103342	GSPT1	-6.198	-0.279
ENSG00000160789	LMNA	-5.901	-0.280
ENSG00000071894	CPSF1	-4.255	-0.280
ENSG00000128283	CDC42EP1	-6.022	-0.280
ENSG00000109686	SH3D19	-4.796	-0.280
ENSG00000130713	EXOSC2	-4.193	-0.280
ENSG00000167900	TK1	-1.577	-0.281
ENSG00000126934	MAP2K2	-5.522	-0.281
ENSG00000144029	MRPS5	-5.510	-0.281
ENSG00000134287	ARF3	-7.867	-0.281
ENSG00000143545	RAB13	-5.257	-0.281
ENSG00000169718	DUS1L	-4.877	-0.282
ENSG00000129968	ABHD17A	-4.957	-0.282
ENSG00000197535	MYO5A	-2.945	-0.282
ENSG00000135632	SMYD5	-4.955	-0.282
ENSG00000109171	SLAIN2	-5.314	-0.282
ENSG00000111906	HDDC2	-4.706	-0.282
ENSG00000123353	ORMDL2	-3.548	-0.282
ENSG00000105221	AKT2	-7.180	-0.282
ENSG00000091009	RBM27	-2.954	-0.282
ENSG00000065268	WDR18	-3.853	-0.282
ENSG00000117682	DHDDS	-3.675	-0.283
ENSG00000144566	RAB5A	-4.382	-0.283
ENSG00000185883	ATP6V0C	-2.175	-0.283
ENSG00000164244	PRRC1	-6.833	-0.283
ENSG00000119812	FAM98A	-4.497	-0.283
ENSG00000213523	SRA1	-3.427	-0.283
ENSG00000035141	FAM136A	-4.409	-0.283
ENSG00000198917	SPOUT1	-3.421	-0.284
ENSG00000137767	SQRDL	-4.262	-0.284
ENSG00000198060	MARCH5	-3.866	-0.285
ENSG00000273749	CYFIP1	-7.477	-0.285
ENSG00000058600	POLR3E	-5.118	-0.285
ENSG00000159140	SON	-5.461	-0.285
ENSG00000163479	SSR2	-7.474	-0.286
ENSG00000171148	TADA3	-5.441	-0.286
ENSG00000141994	DUS3L	-4.989	-0.286
ENSG00000104889	RNASEH2A	-2.273	-0.286
ENSG00000010322	NISCH	-3.257	-0.287
ENSG00000125633	CCDC93	-4.165	-0.287
ENSG00000106348	IMPDH1	-7.202	-0.288
ENSG00000178307	TMEM11	-3.624	-0.288
ENSG00000064607	SUGP2	-3.524	-0.288
ENSG00000100983	GSS	-5.349	-0.288
ENSG00000123374	CDK2	-3.873	-0.289
ENSG00000131748	STARD3	-3.600	-0.289
ENSG00000035862	TIMP2	-6.324	-0.289
ENSG00000197586	ENTPD6	-5.927	-0.290
ENSG00000086712	TXLNG	-4.820	-0.290
ENSG00000101181	MTG2	-4.196	-0.290
ENSG00000010165	METTL13	-4.514	-0.291
ENSG00000110651	CD81	-8.528	-0.291
ENSG00000196235	SUPT5H	-6.538	-0.291
ENSG00000095139	ARCN1	-6.904	-0.291
ENSG00000077312	SNRPA	-5.862	-0.292
ENSG00000158545	ZC3H18	-4.737	-0.292
ENSG00000075785	RAB7A	-8.463	-0.293
ENSG00000132694	ARHGEF11	-2.941	-0.293
ENSG00000213465	ARL2	-4.145	-0.293
ENSG00000100393	EP300	-2.270	-0.293
ENSG00000103222	ABCC1	-3.209	-0.293
ENSG00000133884	DPF2	-6.952	-0.294
ENSG00000122557	HERPUD2	-4.220	-0.294
ENSG00000119523	ALG2	-4.278	-0.294
ENSG00000146063	TRIM41	-4.729	-0.294
ENSG00000242259	C22orf39	-2.074	-0.294
ENSG00000126453	BCL2L12	-2.788	-0.294
ENSG00000159210	SNF8	-5.194	-0.294
ENSG00000102096	PIM2	-1.795	-0.295
ENSG00000112667	DNPH1	-3.007	-0.296
ENSG00000176444	CLK2	-3.761	-0.296
ENSG00000114779	ABHD14B	-3.181	-0.296
ENSG00000153029	MR1	-4.368	-0.296
ENSG00000225921	NOL7	-5.313	-0.296
ENSG00000099942	CRKL	-4.853	-0.296
ENSG00000001036	FUCA2	-5.631	-0.297
ENSG00000143776	CDC42BPA	-3.353	-0.297
ENSG00000168374	ARF4	-7.296	-0.298
ENSG00000101444	AHCY	-6.842	-0.298
ENSG00000135801	TAF5L	-6.312	-0.298
ENSG00000107929	LARP4B	-5.126	-0.298
ENSG00000127589	TUBBP1	-2.220	-0.299
ENSG00000135245	HILPDA	-2.417	-0.300
ENSG00000213965	NUDT19	-2.888	-0.301
ENSG00000103194	USP10	-7.833	-0.301
ENSG00000120137	PANK3	-6.481	-0.301
ENSG00000133027	PEMT	-2.836	-0.301
ENSG00000113360	DROSHA	-5.663	-0.302
ENSG00000241370	RPP21	-1.981	-0.302
ENSG00000116729	WLS	-4.982	-0.302
ENSG00000145194	ECE2	-2.841	-0.302
ENSG00000051620	HEBP2	-6.454	-0.302
ENSG00000170348	TMED10	-8.510	-0.302
ENSG00000177239	MAN1B1	-7.501	-0.302
ENSG00000175221	MED16	-5.342	-0.302
ENSG00000240356	RPL23AP7	-1.522	-0.303
ENSG00000126602	TRAP1	-7.498	-0.303
ENSG00000125503	PPP1R12C	-6.655	-0.304
ENSG00000068438	FTSJ1	-6.839	-0.305
ENSG00000157227	MMP14	-4.661	-0.305
ENSG00000161021	MAML1	-3.494	-0.305
ENSG00000100592	DAAM1	-8.206	-0.305
ENSG00000135823	STX6	-6.794	-0.306
ENSG00000131236	CAP1	-9.487	-0.306
ENSG00000101150	TPD52L2	-8.920	-0.306
ENSG00000160446	ZDHHC12	-4.490	-0.306
ENSG00000177542	SLC25A22	-3.692	-0.306
ENSG00000139636	LMBR1L	-2.615	-0.306
ENSG00000037474	NSUN2	-6.972	-0.307
ENSG00000007520	TSR3	-5.920	-0.307
ENSG00000163719	MTMR14	-4.156	-0.307
ENSG00000156875	MFSD14A	-5.580	-0.308
ENSG00000164597	COG5	-4.271	-0.308
ENSG00000133961	NUMB	-7.717	-0.308
ENSG00000099949	LZTR1	-4.121	-0.309
ENSG00000125817	CENPB	-8.269	-0.310
ENSG00000076944	STXBP2	-6.804	-0.310
ENSG00000204713	TRIM27	-8.279	-0.310
ENSG00000101294	HM13	-8.678	-0.310
ENSG00000152684	PELO	-5.114	-0.310
ENSG00000159692	CTBP1	-7.745	-0.310
ENSG00000125875	TBC1D20	-6.909	-0.310
ENSG00000123395	ATG101	-5.051	-0.311
ENSG00000107829	FBXW4	-2.998	-0.311
ENSG00000139496	NUP58	-7.516	-0.311
